business_id,name,address,Score,date,latitude,longitude
61606,PERGAMINO,1323 COLUMBUS AVE ,77,20121107,37.806416,-122.419077
61612,THE AMERICAN GRILLED CHEESE,1 SOUTH PARK  SUITE 103A,100,20130124,37.782268,-122.39306299999998
61613,AMERICAN CUPCAKE,1919 UNION ST ,77,20120824,37.797623,-122.43100700000001
61620,EDIBLE ARRANGEMENTS,312 WEST PORTAL AVE ,100,20120914,37.737724,-122.46942
61623,SAMMY'S ON 2ND,84 02ND ST  ,100,20130212,37.788247999999996,-122.40013799999998
61635,CREDO RESTAURANT,360 PINE ST ,100,20121016,37.792035999999996,-122.402002
61639,CAFÉ CHAAT,320 03RD ST ,67,20121017,37.783609000000006,-122.39883400000001
61641,DONAIRO'S PIZZA,6905 GEARY BLVD ,100,20130319,37.779663,-122.493618
61643,LEE'S DELI,615 MARKET ST ,100,20120327,37.788983,-122.40162600000001
61669,GOOD EATS CAFÉ,200 PINE ST #160,100,20130214,37.792237,-122.400124
61697,PAD THAI RESTAURANT,3259 MISSION ST ,98,20121213,37.744721999999996,-122.42043500000001
61728,EMMA'S COFFEEHOUSE,5549 GEARY BLVD ,96,20130124,37.780273,-122.479129
61736,ROSAMUNDE SAUSAGE GRILL,2832 MISSION ST,92,20130417,37.751587,-122.418444
61749,YEMENIS RESTAURANT,1098 SUTTER ST ,88,20120917,37.788028000000004,-122.41826299999998
61766,SUNNY VIBRATION,945 TARAVAL ST ,85,20120614,37.74296,-122.47616200000002
61771,SUSHI AKATOMBO,1737 BUCHANAN ST ,96,20130425,37.785905,-122.42990400000001
61789,COFFEE MINE,79 09TH ST ,72,20121105,37.774722,-122.40676100000002
61799,"MEI SHENG MARKET, INC",1101 GRANT AVE ,80,20130416,37.797032,-122.40685400000001
61802,WHAT'S UP DOG! BEALE,195 BEALE ST ,92,20130204,37.790034000000006,-122.39438200000001
61806,PAULIE'S PICKLING,331 CORTLAND AVE ,100,20120918,37.739228000000004,-122.417988
61816,BULLITT,2209 POLK ST,86,20130122,37.797114,-122.42203400000001
61823,SUSHI DELIGHT,1946 MARKET ST ,81,20130131,37.770184,-122.425728
61854,CURRY VILLAGE,1386 09TH AVE ,56,20130318,37.758941,-122.48591
61856,YOPPI YOGURT,101 CALIFORNIA ST ,94,20120323,37.793424,-122.398168
61861,SO,1010 BRYANT ST ,94,20130423,37.772264,-122.407339
61880,GREEN BAR,3 EMBARCADERO CENTER  LOBBY,100,20121012,37.794958,-122.39729399999999
61883,YOPPI YOGURT,120 MONTGOMERY ST 100,100,20121001,37.790296999999995,-122.40213600000001
61905,SUSHI 509,509 HAIGHT ST ,96,20130221,37.772063,-122.43068600000001
61915,LA LOMA PRODUCE NOS. 3 & 9 INC,5652 MISSION ST ,85,20130404,37.710685,-122.447907
61922,RADIUS,1123 FOLSOM ST ,94,20120307,37.776268,-122.40841200000001
61923,WHAT'S UP DOG! FOLSOM STREET,699 FOLSOM ST ,100,20121214,37.783772,-122.398875
61953,ALLSTARS DONUTS & BURGERS,290 GOLDEN GATE AVE ,96,20121001,37.781696999999994,-122.415334
61958,QUAN BAC RESTAURANT,4112 GEARY BLVD ,92,20130220,37.781158000000005,-122.463502
61959,EXPRESSIONS SNACK BAR,PIER 41,94,20120619,37.808494,-122.412
61969,HAKKA RESTAURANT,4401 A CABRILLO ST ,82,20130415,37.776695000000004,-122.49501399999998
61976,DELICA,1 FERRY BUILDING  #45,85,20121130,37.795225,-122.39376999999999
61989,OSHA THAI RESTAURANT & LOUNGE,311 3RD ST ,100,20121206,37.783662,-122.39870400000001
62000,CAFÉ ENCORE,488 POST ST ,83,20130501,37.788128,-122.409705
62010,CHILE LINDO,2944 16TH ST ,100,20130509,37.765155,-122.41876599999999
62051,PARADA 22,1805 HAIGHT ST ,98,20120822,37.769303,-122.45196100000001
62053,THE CREPEHOUSE III,1132 VALENCIA ST ,91,20120806,37.754698,-122.42094499999999
62056,MISSION MINIS,3168 22ND ST ,92,20121212,37.755555,-122.41808
62057,ASHLEY'S CAFÉ,4454 CALIFORNIA ST ,72,20130128,37.784976,-122.46516899999999
62060,COZY CABLE CAR CAFÉ,519 POWELL ST ,93,20121218,37.789521,-122.408736
62064,CALIFORNIA GROCERY,123 EDDY ST,79,20130211,37.784303,-122.40964699999999
62067,CAFFE LA STAZIONE,701 PENNSYLVANIA AVE #101A,89,20111205,37.757364,-122.39306599999999
62069,GOLDEN EAGLE DELI & GRILL,4401 03RD ST ,90,20130326,37.737719,-122.389559
62071,BISTRO CENTRAL PARC,560 CENTRAL AVE ,100,20130314,37.774958000000005,-122.444547
62072,JOHN CAMPBELL'S IRISH BAKERY,5625 GEARY BLVD ,85,20120727,37.780224,-122.479651
62118,NASER MINI MART,2400 SAN BRUNO AVE ,100,20130329,37.732228000000006,-122.405571
62140,ROYAL GROUND COFFEE AT KORET DELI,222 STANYAN ST ,94,20130110,37.776718,-122.455037
62176,"J & V CATERING, INC",2020 JERROLD AVE ,90,20120912,37.743496,-122.39731699999999
62178,MARLOWE,330 TOWNSEND ST #101,90,20130226,37.776494,-122.39581899999999
62179,PAMPANGUENA CUISINE,4441 MISSION ST ,82,20130213,37.727111,-122.432926
62209,GOLD CANE COCKTAIL LOUNGE,1569 HAIGHT ST ,90,20120914,37.76981,-122.44804199999999
62212,GO GETTERS DELI,100 GOUGH ST ,96,20121108,37.774338,-122.422427
62241,EVERGREEN MARKET,5601 GEARY BLVD ,71,20121017,37.780253,-122.479579
62251,MR. AND MRS. MISCELLANEOUS,699 22ND ST ,100,20130403,37.757908,-122.38818899999998
62277,TACOS SAN BUENA, 16TH AND SHOTWELL ST ,94,20130325,37.779847,-122.418985
62288,NAKED LUNCH,504 BROADWAY ST ,92,20130129,37.798028,-122.405673
62298,VITAL TEA LEAF,509 GRANT AVE ,92,20130108,37.791674,-122.40578400000001
62302,DONUT WORLD,1114 MARKET ST,70,20130321,37.780543,-122.412479
62308,SAM'S DINER,1220 MARKET STREET,86,20120925,37.778496999999994,-122.415146
62316,JEBENA,990 4921 ST #A,96,20130430,37.793061,-122.421089
62327,CUMICA ARTESANOS DEL CAFÉ,1398 MISSION ST ,83,20121220,37.775444,-122.415749
62330,SOCIAL KITCHEN & BREWERY,1326 09TH AVE ,72,20130429,37.758941,-122.48591
62334,PROSPECT,"318 SPEAR ST 1A, 1B",94,20121211,37.789805,-122.390736
62357,MARISCOS FRESCOS ESTILO MASATLAN,975 BAYSHORE BLVD.  ,81,20130129,37.732155999999996,-122.404191
62358,SUPER DUPER,2304 MARKET ST ,100,20130220,37.763884000000004,-122.43368799999999
62362,CAFÉ PELLEGRINI,659 COLUMBUS AVE ,100,20130418,37.800851,-122.41106200000002
62419,INNER FOG,555 IRVING ST  #1,100,20130307,37.764124,-122.46387800000001
62435,CHURCH KEY,1402 GRANT AVE ,91,20121114,37.799958000000004,-122.407417
62443,CABLE CAR CITY PUB & CAFÉ,1 HALLIDIE PLAZA  ,84,20130410,37.783658,-122.40856799999999
62445,BISTRO 10 UN,"10 UNITED NATIONS PLAZA, 6TH FLOOR  ",96,20130416,37.780435,-122.413496
62462,GATEWAY CROISSANTS,390 GOLDEN GATE AVE ,90,20130419,37.781518,-122.416982
62484,FRESH BREW COFFEE,882 BUSH ST,86,20121012,37.789828,-122.411754
62487,HEIRLOOM CAFÉ,2500 FOLSOM ST ,92,20120522,37.757117,-122.41454499999999
62489,PRIMA COSA CAFFE,15 SUTTER ST ,100,20121002,37.790184,-122.40078600000001
62500,FUEL CAFÉ,301 PINE ST,87,20121016,37.792033,-122.40131699999999
62501,TRULY MEDITERRANEAN,3109 16TH ST ,100,20121128,37.764863,-122.422169
62521,ISA RESTAURANT,3324 STEINER ST ,94,20120919,37.800057,-122.43773600000002
62526,"JAPANESE TEA GARDEN ""TEA HOUSE""",GOLDEN GATE PARK/75 HAGIWARA DR.,100,20130318,37.778382,-122.462787
62531,MARINA BISTRO AND WINE BAR,2257 CHESTNUT,84,20121204,37.800263,-122.440427
62532,PICA PICA MAIZE KITCHEN,401 VALENCIA ST ,94,20130429,37.766394,-122.421986
62548,ESTRELLA TAQUERIA,533 HAIGHT ST ,91,20130110,37.772013,-122.43104699999999
62550,ANZU RESTAURANT,"222 MASON ST, 2ND FLOOR",94,20130423,37.785647999999995,-122.409497
62551,HOTEL NIKKO-SAN FRANCISCO - HARMONY ROOM,"222 MASON ST,  B1ST FLOOR",94,20130423,37.785647999999995,-122.409497
62552,HOTEL NIKKO SF - BANQUET PREP/SERVICE ROOM,"222 MASON ST, 3RD FLOOR",94,20130423,37.785647999999995,-122.409497
62559,CAFÉ EXPRESS,2275 SAN JOSE AVE.,96,20120424,37.720909999999996,-122.44643700000002
62560,TASTY COFFEE,1818 SAN JOSE AVENUE,98,20130207,37.728688,-122.440358
62561,CHILE PIES & ICE CREAM,601 BAKER ST ,100,20130312,37.776594,-122.44155500000001
62572,FALLETTI FOODS,308 BRODERICK ST ,87,20121115,37.773348,-122.43914699999999
62573,"GUZMAN'S PRODUCE MARKET, INC.",5229 MISSION ST ,91,20130204,37.715140000000005,-122.441997
62578,NEW CHEF HUNG'S RESTAURANT,823 CLAY ST ,65,20120806,37.794193,-122.406677
62597,J J FISH & CHICKEN,5100 03RD ST ,71,20130114,37.732442999999996,-122.391682
62631,PAPITO,317 CONNECTICUT ST ,94,20121119,37.762304,-122.397446
62632,LIVE SUSHI BISTRO,1 GILBERT ST,83,20130110,37.774759,-122.404133
62644,TWIN PEAKS PIZZA,1681 CHURCH ST ,100,20121126,37.743953999999995,-122.42664599999999
62670,ARIANA CAFÉ,842 GEARY ST,92,20130508,37.786285,-122.417178
62671,SONS & DAUGHTERS,708 BUSH ST,83,20130315,37.790203000000005,-122.408975
62674,CHIPOTLE MAXICAN GRILL #1230,232 O'FARRELL ST ,100,20120921,37.786387,-122.40860500000001
62676,KEVIN CATERING,601 16TH ST ,90,20111219,37.7667,-122.392118
62688,AUNTIE APRIL'S,4618 03RD ST ,87,20130211,37.736277,-122.39033400000001
62689,WING LEE BAKERY,503 CLEMENT ST ,87,20121219,37.782914,-122.46458899999999
62699,CURRY UP NOW,10 WASHINGTON ST ,96,20130118,37.796178000000005,-122.400529
62701,WAYFARE TAVERN,558 SACRAMENTO ST ,84,20120802,37.793907,-122.402304
62702,COMSTOCK SALOON,155 COLUMBUS AVE.,86,20121114,37.79668,-122.40498000000001
62706,MOLOTOV'S,582 HAIGHT ST ,98,20121115,37.771989000000005,-122.431794
62708,H20 CAFÉ,1330 POLK ST ,84,20130508,37.789288,-122.420387
62710,SAM'S CHOWDER MOBILE, GOLDEN GATE PARK  ,79,20121005,37.777122,-122.41963899999999
62715,TROPISUENO'S HOT TAMALE,75 YERBA BUENA LN ,100,20120229,37.785638,-122.40418899999999
62717,METRO CAFFE,247 FILLMORE ST ,100,20121227,37.771771,-122.43044499999999
62730,MONROE,473 BROADWAY ST ,94,20130129,37.798054,-122.40501699999999
62735,CHINA EXPRESS DELI,2732 MISSION ST,90,20121212,37.7533,-122.41863000000001
62739,TORTAS LOS PICUDOS,2969 24TH ST ,70,20120921,37.752653,-122.411359
62744,THE BLUE FIG,990 VALENCIA ST ,96,20120802,37.757177,-122.421154
62746,GREEN BAMBOO,1240 NORIEGA ST ,90,20130325,37.754249,-122.47708600000001
62748,G CUBE CAFÉ,1626 TARAVAL ST ,92,20120515,37.742717999999996,-122.483732
62761,PRANZO PIZZA,32 06TH ST ,66,20120813,37.774722,-122.40676100000002
62765,GREAT INDIA RESTAURANT,6127 GEARY BLVD ,77,20121115,37.779984000000006,-122.485229
62767,LINCOLN WAY SHELL,601 LINCOLN WAY,96,20121128,37.766003000000005,-122.46453799999999
62768,19TH AVE SHELL,1200 19TH AVE ,94,20121004,37.765421,-122.47725600000001
62769,LOVING HUT,845 MARKET ST FE12,69,20130423,37.784848,-122.406892
62771,DINOSAURS,2275 MARKET ST UNIT H,100,20130327,37.764697,-122.432322
62772,RUSSIAN RENAISSANCE,5241 GEARY BLVD ,96,20130115,37.780424,-122.47581000000001
62775,LOMBARD SHELL,1800 LOMBARD ST ,94,20130503,37.800468,-122.43143400000001
62779,SF THIRD STREET SHELL,551 03RD ST ,98,20121220,37.780739000000004,-122.39501499999999
62780,POTRERO SHELL,2890 03RD ST ,100,20130204,37.752974,-122.38796
62784,MISSION SHELL,3550 MISSION ST ,96,20121213,37.740018,-122.42351799999999
62785,HARRISON SHELL,1201 HARRISON ST,100,20120928,37.773568,-122.40871200000001
62792,CLARE'S DELI,3505 B 17TH ST ,94,20121017,37.749851,-122.415121
62797,BHL,2 EMBARCADERO CENTER  STREET LEVEL,98,20130107,37.795203,-122.398544
62814,HOT SPUD,2640 MASON ST ,94,20130201,37.807888,-122.414027
62816,BERNAL HEIGHTS NEIGHBORHOOD CENTER,4468 MISSION ST ,100,20121115,37.72619,-122.433725
62822,WHAT'S UP DOG!,38 TRINITY PL.,100,20121031,37.79033,-122.402643
62824,RANCHO GRANDE TAQUERIA,855 DIVISADERO ST ,90,20130306,37.777573,-122.43834299999999
62834,REACTION,2183 MISSION ST ,94,20130312,37.762105,-122.419366
62849,FLEUR DE SEL,308 KEARNY ST ,100,20121002,37.790946999999996,-122.404026
62853,CAFÉ ZITOUNA,1201 SUTTER ST ,98,20121226,37.787703,-122.420327
62882,BROADWAY TUTTIMELON,601 BROADWAY ST ,74,20130415,37.797803,-122.407247
62888,POQUITO,2368 03RD ST ,83,20121126,37.759586999999996,-122.388625
62889,BENU,22 HAWTHORNE ST ,100,20130508,37.785608,-122.399069
62896,SPICE KIT,405 HOWARD ST SUITE 130,100,20130508,37.789057,-122.395322
62900,CURBSIDE CAFÉ,2417 CALIFORNIA ST ,98,20120806,37.788821999999996,-122.43411599999999
62904,JU-KU,1801 CLEMENT ST  ,86,20130305,37.782263,-122.478679
62913,NUBI YOGURT,2300 16TH ST SUITE #215,100,20120914,37.765708000000004,-122.409002
62915,CUSTOM BURGER LOUNGE,123 07TH ST ,69,20130410,37.778453999999996,-122.40986399999998
62921,KA'FE 99 SQFT,3150 18TH ST #114,92,20130103,37.762178000000006,-122.41418300000001
62939,HOOKER'S SWEET TREATS,442 HYDE ST,100,20121120,37.784869,-122.416078
62941,J & E DELI,757 LARKIN ST,96,20130304,37.784884000000005,-122.41788400000002
62942,PEPPLES DONUTS,1 FERRY BUILDING  #38C,96,20130321,37.795225,-122.39376999999999
62943,IRVING PIZZA,928 GEARY ST,88,20130322,37.786068,-122.418644
62978,CITIZENS BAND,1198 FOLSOM ST ,100,20120210,37.775124,-122.40993999999999
62988,COLOSSEO RISTORANTE & BAR ITALIANO,414 COLUMBUS AVE ,82,20121115,37.798905,-122.40811399999998
62990,"INTERNATIONAL SCHOOL OF PIZZA, INC.",1556 STOCKTON ST,96,20121023,37.800218,-122.40909599999999
63000,THE LITTLE CHIHUAHUA MEXICAN,4123 24TH ST ,83,20130415,37.751243,-122.434619
63001,GENJI,399 04TH ST  ,98,20120423,37.780934,-122.399772
63003,MCKENZIE'S,5320 GEARY BLVD ,81,20120913,37.780578000000006,-122.47641000000002
63016,SPIN CITY COFFEE BAR,1299 SANCHEZ ST,86,20121130,37.748474,-122.429286
63044,EL PORTENO EMPANADAS,1 FERRY BUILDING  #38A,100,20130321,37.795225,-122.39376999999999
63047,ROAM ARTISAN BURGERS,1785 UNION ST ,88,20130426,37.797954,-122.428477
63049,NOODLE CITY,1165 POWELL ST,94,20130410,37.795534,-122.409893
63063,MIDORI SUSHI,3420 GEARY BLVD ,96,20130219,37.781518,-122.456033
63071,SUSIECAKES BAKERY,2109 CHESTNUT ST ,100,20130111,37.800528,-122.438032
63076,PERRY'S AT THE SF DESIGN CENTER,101 HENRY ADAMS ST ,91,20121031,37.767554,-122.403756
63077,AROMA TEA SHOP,845 WASHINGTON ST ,98,20130410,37.795033000000004,-122.40736799999999
63079,"G. L. ALFIERI, LLC",1 FERRY BUILDING  ,92,20120913,37.795225,-122.39376999999999
63082,THE BRICK YARD,1787 UNION ST ,64,20120824,37.797933,-122.428627
63084,NEW LIEN HING,400 CLEMENT ST ,86,20121129,37.783008,-122.46356200000001
63095,AFC SUSHI @ SAFEWAY 1711,15 MARINA BLVD ,98,20121116,37.805073,-122.43310600000001
63112,SUSHI RAW #4,901 TARAVAL,87,20130327,37.742993,-122.47585900000001
63119,OAKSIDE CAFÉ,1195 OAK ST ,94,20121128,37.772904,-122.438926
63121,SODINI'S RESTAURANT,510 GREEN ST ,92,20121114,37.799696999999995,-122.407614
63124,MARENGO ON UNION,1980 UNION ST UPPER STREET LEVEL,100,20120921,37.797578,-122.43188300000001
63131,JENNY'S RESTAURANT,91 06TH ST ,84,20121219,37.774722,-122.40676100000002
63136,SODEXO AT PG & E ENERGY CENTER,851 HOWARD ST ,93,20121206,37.782336,-122.40378799999999
63150,MUNCH HAVEN,1244 MARKET ST ,92,20120925,37.778343,-122.415348
63156,TAKARA SUSHI S.F.,4243 18TH ST ,90,20130327,37.760733,-122.436848
63169,GRAND COFFEE,2663 MISSION ST ,94,20120706,37.754383000000004,-122.41861599999999
63191,ALEXANDER'S STEAKHOUSE,448 BRANNAN ST ,85,20121011,37.779153,-122.395569
63210,LET'S BE FRANK, JUSTIN HERMAN PLAZA  ,73,20121017,37.777122,-122.41963899999999
63216,HAPA SAN FRANCISCO," FORT MASON CENTER, BLDG. A  ",90,20130422,37.547033,-122.31483100000001
63218,ROCKETFISH,1469 18TH ST H,82,20121119,37.762513,-122.39717900000001
63248,LIL'DARLINGS,312 COLUMBUS AVE ,100,20121102,37.798065,-122.40685500000001
63253,KOZY KAR,1548 POLK ST ,92,20110127,37.791036,-122.420703
63256,VIVA GOA,2420 LOMBARD ST ,81,20121109,37.799188,-122.441423
63258,GREENHOUSE CAFÉ,329 WEST PORTAL AVE ,86,20130125,37.737539,-122.469495
63265,SUN MAXIM'S BAKERY,2034 IRVING ST ,85,20130129,37.763467999999996,-122.479851
63280,GOOD LUCK MARKET,1215 TARAVAL ST,71,20121106,37.742863,-122.47925900000001
63287,INDIAN OVEN,233 FILLMORE ST ,96,20130103,37.771682,-122.43042700000001
63297,DRIP COFFEE,450 STANYAN ST ,100,20130328,37.773657,-122.45441699999999
63303,MY FATHER'S KITCHEN LLC,1655 DIVISADERO ST ,96,20130313,37.785013,-122.439844
63304,PLOW,1299 18TH ST ,100,20121114,37.762588,-122.39553400000001
63389,THE POT STICKER,150 WAVERLY PL ,67,20121127,37.794798,-122.40688700000001
63404,COMMONWEALTH,2224 MISSION ST ,96,20130315,37.761337,-122.41935500000001
63406,BAKER STREET BISTRO,2953 BAKER ST ,89,20130109,37.798171999999994,-122.44596200000001
63413,MYMY COFFEE SHOP,1500 CALIFORNIA ST ,98,20121212,37.790797999999995,-122.419214
63426,BAKER & BANKER BAKERY,1701 OCTAVIA  A,94,20121025,37.787865000000004,-122.42693799999999
63429,YAKINIQ,1640 POST ST 2ND FLOOR,90,20130108,37.785738,-122.428824
63445,TSING TAO 4,4683 MISSION ST ,79,20130103,37.723411999999996,-122.435725
63447,J.T. RESTAURANT/CATERING,953 MISSION ST 100,86,20121228,37.781843,-122.407517
63467,MISSION CREEK KITCHEN,2175 HARRISON ST ,88,20130328,37.762228,-122.41275900000001
63472,LET'S ROLL,2154 IRVING ST ,87,20130307,37.763428000000005,-122.481131
63488,THE SALAD PLACE,400 LONDON ST ,100,20130212,37.722649,-122.435305
63489,FERRY BUILDING COMMISSARY,1 FERRY BUILDING  #8A,94,20120309,37.795225,-122.39376999999999
63493,THE GOLDEN WEST,8 TRINITY PL ,98,20130314,37.790053,-122.40258600000001
63498,RAINBOW HOUSE,1014 STOCKTON ST ,88,20130103,37.795188,-122.408047
63503,MASON STREET DELI AND MARKET,39 MASON,100,20130225,37.784094,-122.409274
63508,RINCON GRILL,101 SPEAR ST A13,100,20130307,37.792577,-122.393992
63550,BROTHERS SEAFOOD INC.,1830 IRVING ST ,91,20130422,37.763558,-122.47776200000001
63554,SMOOTH THAI,55 CYRIL MAGNIN ST ,88,20121205,37.784965,-122.40861399999999
63562,CAFÉ DES AMIS,2000 UNION ST ,93,20121115,37.797508,-122.432423
63565,FRESHII,230 BUSH ST #128,100,20120719,37.79117,-122.4013
63576,ANGKOR BOREI RESTAURANT,3471 MISSION ST ,77,20130416,37.741333000000004,-122.42260300000001
63590,CAFÉ LA GALLERIA,930 BUSH ST ,87,20121227,37.789708000000005,-122.41269299999999
63597,ZERO ZERO,826 FOLSOM ST ,96,20120430,37.781494,-122.401909
63601,TOKYO EXPRESS RESTAURANT,814 MISSION ST ,86,20120927,37.784163,-122.40473899999999
63602,BUMZYS COOKIES,1460 FILLMORE ST ,100,20120626,37.782928999999996,-122.432566
63615,SAIWAII RAMEN,2240 IRVING ST ,85,20130220,37.763368,-122.482262
63618,CONTRABAND COFFEE LLC,1415 LARKIN ST ,90,20130502,37.790933,-122.41913999999998
63619,SUBWAY SANDWICHES,77 VAN NESS AVE #100,100,20121207,37.776133,-122.41948400000001
63623,SENOR SISIG,1601 MARIPOSA ST ,89,20130307,37.763625,-122.39971899999999
63624,SEOUL ON WHEELS, FORT MASON,92,20130418,37.804012,-122.42804
63646,SFDH - HARRY DENTON'S STARLIGHT ROOM,450 POWELL ST,86,20121025,37.788782,-122.40843899999999
63651,SIR FRANCIS DRAKE HOTEL - EMPLOYEE CAFETERIA,450 POWELL ST ,98,20121026,37.788918,-122.408507
63652,SIR FRANCIS DRAKE HOTEL - MAIN KITCHEN,450 POWELL ST.,90,20121025,37.788918,-122.408507
63653,SIR FRANCIS DRAKE HOTEL - SCALA'S BISTRO,450 POWELL ST,82,20121025,37.788918,-122.408507
63654,SFDH - SCALA'S BISTRO BAKERY,450 POWELL ST ,98,20121025,37.788782,-122.40843899999999
63657,KUNG FU TACOS,451 MONTGOMERY ST ,100,20130318,37.793614,-122.402864
63663,CAFÉ TABOO,600 YORK ST ,85,20130220,37.761596999999995,-122.409155
63674,SAN DONG HOUSE BBQ,3741 GEARY BLVD ,74,20130326,37.781143,-122.45961899999999
63713,SUPERB GARDEN GROCERY,2433 NORIEGA ST,100,20130417,37.753603000000005,-122.48968799999999
63731,SANDBOX BAKERY INC.,833 CORTLAND AVE ,94,20121127,37.738938,-122.414123
63755,HANA ZEN SUSHI & YAKITORI BAR, PIER 39  SPACE M209,81,20121217,37.808240000000005,-122.41018899999999
63757,AJISEN RAMEN,865 MARKET ST #STC-12,79,20130322,37.784317,-122.40756299999998
63762,THE GRILL,799 BRYANT ST.,92,20121012,37.776207,-122.402253
63763,WILD PEPPER,3601 26TH ST ,92,20120622,37.748813,-122.42156899999999
63773,IRISH TIMES BAR AND GRILL,500 SACRAMENTO ST,73,20120802,37.79407,-122.401269
63780,TAQUERIA EL BUEN SABOR #2,98 LELAND AVENUE,94,20130313,37.711887,-122.40541999999999
63781,NOBLE GROCERIES,156 08TH ST ,90,20121214,37.776757,-122.412341
63789,KAN'S RESTAURANT,708 GRANT AVE ,69,20120815,37.793597999999996,-122.406097
63804,BAI THONG THAI CUISINE,298 GOUGH ST ,90,20121207,37.775687,-122.422697
63817,SWEET HEART CAFÉ,909 GRANT AVE ,78,20120822,37.795303000000004,-122.40651399999999
63824,BLUE FOG MARKET,2567 GOUGH ST ,94,20120822,37.797083,-122.427094
63832,BACETTI,685 HARRISON ST ,100,20121120,37.782868,-122.396952
63840,ICHI SUSHI,3369 MISSION ST ,92,20130213,37.742744,-122.421722
63847,BLEST TEA COMPANY,752 GRANT AVE ,94,20130122,37.794096,-122.406196
63857,ELBO ROOM,647 VALENCIA ST ,100,20121026,37.762654,-122.42159199999999
63860,INSTITUTE ON AGING,3575 GEARY BLVD ,100,20130321,37.781233,-122.457669
63864,DAVE'S FOOD STORE,1601 20TH ST ,89,20130401,37.759923,-122.397419
63874,BLACKTHORN,834 IRVING ST ,84,20110926,37.764082,-122.46670400000001
63893,MARINA SUSHI BAR,2020 LOMBARD ST ,88,20130508,37.800028000000005,-122.43486399999999
63896,SMOKIN' WAREHOUSE BBQ,1465 CARROLL AVE ,96,20130410,37.723465999999995,-122.390795
63897,BOB'S DONUTS AND PASTRIES,1621 POLK ST ,96,20130318,37.791914,-122.420984
63899,TIKKA MASALA,1668 HAIGHT ST ,90,20130429,37.769687,-122.449779
63915,OZ,260 KEARNY ST ,100,20121101,37.790558000000004,-122.403947
63918,COTOGNA,490 PACIFIC AVE ,100,20130212,37.797378,-122.40334399999999
63920,LATIN GRILL EXPRESS,993 NORTH POINT ST ,94,20120913,37.805265000000006,-122.423483
63926,BAR AGRICOLE LLC,355 11TH ST SUITE 100,98,20120802,37.771204,-122.413131
63928,THE BRICKS,800 FONT BLVD ,100,20130207,37.723434000000005,-122.48404099999999
63940,MI PUEBLITO MARKET,2765 MISSION ST ,88,20121207,37.752813,-122.41849599999999
63943,OMI SENIOR CENTER,65 BEVERLY ST ,100,20130214,37.717298,-122.471709
63945,PACHINO PIZZERIA,318 KEARNY ST,100,20121101,37.791137,-122.404067
63957,MONAGHAN'S BAR,3243 PIERCE ST ,94,20111104,37.799838,-122.43948600000002
63971,MUNCHBOXX,643 CLAY ST ,86,20121002,37.794554,-122.403827
63986,ALL SEASON RESTAURANT,5238 DIAMOND HTS BLVD ,44,20120719,37.744146,-122.438805
63992,THAI COTTAGE RESTAURANT,4041 JUDAH ST ,100,20130219,37.760413,-122.50555
64004,MISSION GROCETERIA,2950 23RD ST ,89,20130308,37.754298,-122.411272
64008,JONES,620 JONES ST ,90,20120914,37.787116999999995,-122.41318600000001
64021,SWEET MAPLE COFFEE SHOP,2101 SUTTER ST ,90,20120821,37.785833000000004,-122.43493799999999
64041,MEHFIL INDIAN CUISINE & BAR,2301 FILLMORE ST,90,20130501,37.790923,-122.43426399999998
64044,AL-FANOUSE INC.,531 HAIGHT ST ,92,20120614,37.772024,-122.430957
64055,BOSA NOVA,139 08TH ST ,82,20130123,37.777104,-122.41263400000001
64057,RAGAZZA,311 DIVISADERO ST ,98,20121029,37.772473,-122.437324
64067,CREATIVE CATERING,2600 TURK ST ,96,20130417,37.778313,-122.449816
64070,ONIGILLY,JUSTIN HERMAN PLAZA,94,20130417,37.795542,-122.40006100000001
64076,THE SYCAMORE,2140 MISSION ST ,92,20130313,37.762789,-122.419495
64091,HALTUN RESTAURANT,2948 21ST ST ,78,20121010,37.757408,-122.413423
64092,MOYO'S YOGURT,1737 POST ST #367,100,20121127,37.785457,-122.43031699999999
64096,HOTEL MONACO & GRAND CAFÉ,501 GEARY ST ,87,20130114,37.786883,-122.41185700000001
64101,YOUR MARKET,1460 48TH AVE ,98,20130508,37.759173,-122.50795600000001
64113,AGUILA DE ORO,5201 03RD ST ,71,20130123,37.730531,-122.39208799999999
64116,ARIZMENDI BAKERY,1268 VALENCIA  ,94,20121217,37.752612,-122.42076899999999
64132,FAMILY GARDEN,167 11TH ST ,78,20121025,37.77357,-122.416063
64133,SUZU JAPANESE RESTAURANT,"1581 WEBSTER ST, #105",92,20130321,37.785227,-122.431472
64141,FRESCO PIZZA AND GRILL,1338 POLK ST ,89,20130508,37.789278,-122.420387
64143,FISH AND FARM,339 TAYLOR ST ,78,20130409,37.785458,-122.411273
64154,"YUMMY DIM SUM & FAST FOOD, LLC",930 STOCKTON ST ,58,20130108,37.794457,-122.407896
64157,THE CULINARY EDGE,75 OAK GROVE ST ,100,20121012,37.777271,-122.40173100000001
64161,THE HOUSE THAI RESTAURANT,901 LARKIN ST,87,20130304,37.786119,-122.418182
64176,DRAGON RIVER RESTAURANT,5045 GEARY BLVD ,79,20121204,37.780522999999995,-122.47358
64195,GOLDEN GATE INDIAN CUISINE & PIZZA,1388 C 46TH AVE ,88,20130508,37.758941,-122.48591
64209,MILK/B3,1152 VALENCIA ST,81,20121211,37.754487,-122.420925
